Mesh_040	040	 fiducial_prn	07	1.7391
Mesh_040	040	 fiducial_sn	08	2.40584
Mesh_040	040	 fiducial_al_sx	09	1.53986
Mesh_040	040	 fiducial_ch_dx	10	6.55026
Mesh_040	040	 fiducial_sto1	11	0.883122
Mesh_040	040	 fiducial_sto2	12	2.21055
Mesh_040	040	 fiducial_ch_sx	13	3.34095
Mesh_041	041	 fiducial_ex_dx	01	1.46164
Mesh_041	041	 fiducial_en_dx	02	1.72715
Mesh_041	041	 fiducial_m	03	6.63444
Mesh_041	041	 fiducial_en_sx	04	0.765508
Mesh_041	041	 fiducial_ex_sx	05	1.07913
Mesh_041	041	 fiducial_al_dx	06	0.876273
